Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
ITGAD	Q13349	protein_coding	16	p11.2	-	-	-	-	0.064	largescale	0.064	-	15	0.121	-	-	-	-	-	-	-	-	-	-	-	-	-	0.100	2.712	0.100	2.712
ITGAE	P38570	protein_coding	17	p13.2	-	-	-	-	0.014	focal	0.014	-	2025	10.863	0.287	-	-	-	-	-	-	-	-	-	-	-	-	0.022	2.569	0.022	2.569
ATP1B3-AS1	-	antisense	3	q23	-	-	-	-	0.384	largescale	0.384	-	8	0.760	-	-	-	-	-	-	-	-	-	-	-	-	-	0.570	3.755	0.570	3.755
IGF2R	P11717	protein_coding	6	q25.3	-	-	-	-	-0.189	largescale	-0.189	-	4444	15.936	-0.442	-	-	-	-	-	-	-	-	-	-	-	-	-0.313	2.037	-0.313	2.037
SLC36A4	-	protein_coding	11	q21	-	-	-	-	-0.075	largescale	-0.075	-	5308	19.579	0.608	-	-	-	-	-	-	-	-	-	-	-	-	-0.121	2.327	-0.121	2.327
SLC36A3	-	protein_coding	5	q33.1	-	-	-	-	-0.171	largescale	-0.171	-	1	0.008	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	2.081	-0.282	2.081
CKS1B	P61024	protein_coding	5	q12.1,q21.3	-	-	-	-	0.072,-0.171	largescale,largescale	-0.171	-	10	1.488	0.640	-	-	-	-	-	-	-	-	-	-	-	-	0.113,-0.282	2.736,2.081	-0.282	2.081
SLC36A1	Q7Z2H8	protein_coding	5	q33.1	-	-	-	-	-0.171	largescale	-0.171	-	861	4.361	-0.398	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	2.081	-0.282	2.081
ARTN	-	protein_coding	1	p34.1	-	-	-	-	-0.094	largescale	-0.094	-	52	0.699	2.139	-	-	-	-	-	-	-	-	-	-	-	-	-0.152	2.277	-0.152	2.277
ART1	P52961	protein_coding	11	p15.4	-	-	-	-	-0.506	focal	-0.506	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.915	1.342	-0.915	1.342
ART3	-	protein_coding	4	q21.1	-	-	-	-	-0.311	largescale	-0.311	-	913	9.946	0.930	-	-	-	-	-	-	-	-	-	-	-	-	-0.531	1.751	-0.531	1.751
ART5	-	protein_coding	11	p15.4	-	-	-	-	-0.506	focal	-0.506	-	8	0.169	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.915	1.342	-0.915	1.342
ART4	-	protein_coding	12	p12.3	-	-	-	-	-0.019	largescale	-0.019	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.030	2.477	-0.030	2.477
CRTAM	-	protein_coding	11	q24.1	-	-	-	-	-0.075	largescale	-0.075	-	66	0.881	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.121	2.327	-0.121	2.327
DPYD-IT1	-	sense_intronic	1	p21.3	-	-	-	-	0.030	largescale	0.03	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.047	2.614	0.047	2.614
CADPS2	-	protein_coding	7	q31.32	-	-	-	-	-0.078	largescale	-0.078	-	721	4.046	-1.436	-	-	-	-	-	-	-	-	-	-	-	-	-0.126	2.319	-0.126	2.319
RLF	-	protein_coding	1	p34.2	-	-	-	-	-0.094	largescale	-0.094	-	3359	19.204	-0.117	-	-	-	-	-	-	-	-	-	-	-	-	-0.152	2.277	-0.152	2.277
RNU6-590P	-	snRNA	12	p13.1	-	-	-	-	-0.019	largescale	-0.019	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.030	2.477	-0.030	2.477
CRTAP	-	protein_coding	3	p22.3	-	-	-	-	0.386	largescale	0.386	-	21595	115.182	0.542	-	-	-	-	-	-	-	-	-	-	-	-	0.572	3.762	0.572	3.762
ADPGK	-	protein_coding	15	q24.1	-	-	-	-	-0.171	largescale	-0.171	-	2828	17.027	-1.300	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	2.081	-0.282	2.081
HPYR1	-	lincRNA	8	q24.22	-	-	-	-	0.026	largescale	0.026	-	16	0.582	-	-	-	-	-	-	-	-	-	-	-	-	-	0.041	2.603	0.041	2.603
CPEB4	-	protein_coding	5	q35.2	-	-	-	-	-0.171	largescale	-0.171	-	9277	32.250	-1.273	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	2.081	-0.282	2.081
CPEB1	-	protein_coding	15	q25.2	-	-	-	-	-0.171	largescale	-0.171	-	419	1.821	1.249	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	2.081	-0.282	2.081
CPEB3	-	protein_coding	10	q23.32	-	-	-	-	-0.511	largescale	-0.511	-	890	4.026	-0.978	-	-	-	-	-	-	-	-	-	-	-	-	-0.925	1.332	-0.925	1.332
CPEB2	-	protein_coding	4	p15.33	-	-	-	-	-0.318	largescale	-0.318	-	7027	34.963	-0.697	-	-	-	-	-	-	-	-	-	-	-	-	-0.544	1.736	-0.544	1.736
SRBD1	-	protein_coding	2	p21	-	-	-	-	-0.128	largescale	-0.128	-	2809	19.883	0.760	-	-	-	-	-	-	-	-	-	-	-	-	-0.209	2.189	-0.209	2.189
ABAT	P80404	protein_coding	16	p13.2	-	-	-	-	0.064	largescale	0.064	-	34280	125.628	0.819	-	-	-	-	-	-	-	-	-	-	-	-	0.100	2.712	0.100	2.712
POU5F1B	-	protein_coding	8	q24.21	-	-	-	-	0.026	largescale	0.026	-	31	0.207	-	-	-	-	-	-	-	-	-	-	-	-	-	0.041	2.603	0.041	2.603
PHOX2A	-	protein_coding	11	q13.4	-	-	-	-	-0.075	largescale	-0.075	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.121	2.327	-0.121	2.327
OR4A44P	-	pseudogene	11	p11.2	-	-	-	-	-0.498	largescale	-0.498	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.898	1.358	-0.898	1.358
PHOX2B	-	protein_coding	4	p13	-	yes	-	-	-0.251	largescale	-0.251	-	6	0.069	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.422	1.889	-0.422	1.889
NLRP14	-	protein_coding	11	p15.4	-	-	-	-	-0.499	focal	-0.499	-	136	1.339	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.900	1.356	-0.900	1.356
UPK2	-	protein_coding	11	q23.3	-	-	-	-	-0.075	largescale	-0.075	-	4	0.129	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.121	2.327	-0.121	2.327
CFH	-	protein_coding	1	q31.3	-	-	-	-	0.072	largescale	0.072	-	686	3.008	-1.145	-	-	-	-	-	-	-	-	-	-	-	-	0.113	2.736	0.113	2.736
CFI	P05156	protein_coding	4	q25	-	-	-	-	-0.311	largescale	-0.311	-	9386	86.540	-0.157	-	-	-	-	-	-	-	-	-	-	-	-	-0.531	1.751	-0.531	1.751
ANKFY1	-	protein_coding	17	p13.2	-	-	-	-	0.014	focal	0.014	-	8788	22.222	-0.927	-	-	-	-	-	-	-	-	-	-	-	-	0.022	2.569	0.022	2.569
RNU6-347P	-	snRNA	20	q13.2	-	-	-	-	0.066	largescale	0.066	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.103	2.718	0.103	2.718
CFB	P00751	protein_coding	6	p21.33	-	-	-	-	0.272	largescale	0.272	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.411	3.363	0.411	3.363
TPT1-AS1	-	antisense	13	q14.13	-	-	-	-	-0.494	focal	-0.494	-	1378	5.803	0.762	-	-	-	-	-	-	-	-	-	-	-	-	-0.890	1.366	-0.890	1.366
CFP	-	protein_coding	X	p11.23	-	-	-	-	0.433	largescale	0.433	-	88	0.687	1.220	-	-	-	-	-	-	-	-	-	-	-	-	0.637	1.968	0.637	1.968
RNU5B-1	-	snRNA	15	q22.31	-	-	-	-	-0.171	largescale	-0.171	-	2	0.616	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	2.081	-0.282	2.081
AAAS	-	protein_coding	12	q13.13	-	-	-	-	-0.019	largescale	-0.019	-	3559	30.713	0.978	-	-	-	-	-	-	-	-	-	-	-	-	-0.030	2.477	-0.030	2.477
RNU6-767P	-	snRNA	17	p11.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.039	2.600	0.039	2.600
SIDT1	-	protein_coding	3	q13.2	-	-	-	-	0.384	largescale	0.384	-	87	0.385	-1.240	-	-	-	-	-	-	-	-	-	-	-	-	0.570	3.755	0.570	3.755
SIDT2	-	protein_coding	11	q23.3	-	-	-	-	-0.075	largescale	-0.075	-	1446	5.699	-1.505	-	-	-	-	-	-	-	-	-	-	-	-	-0.121	2.327	-0.121	2.327
SAGE1	-	protein_coding	X	q26.3	-	-	-	-	0.433	largescale	0.433	-	22	0.254	-	-	-	-	-	-	-	-	-	-	-	-	-	0.637	1.968	0.637	1.968
TGIF2LX	-	protein_coding	X	q21.31	-	-	-	-	0.433	largescale	0.433	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.637	1.968	0.637	1.968
AAGAB	-	protein_coding	15	q22.33,q23	-	-	-	-	-0.171	largescale	-0.171	-	5525	51.473	-0.675	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	2.081	-0.282	2.081
C4orf19	-	protein_coding	4	p14	-	-	-	-	-0.251	largescale	-0.251	-	279	3.597	-0.576	-	-	-	-	-	-	-	-	-	-	-	-	-0.422	1.889	-0.422	1.889
SLC7A6OS	-	protein_coding	16	q22.1	-	-	-	-	0.064	largescale	0.064	-	2368	16.302	1.218	-	-	-	-	-	-	-	-	-	-	-	-	0.100	2.712	0.100	2.712
C4orf17	-	protein_coding	4	q23	-	-	-	-	-0.311	largescale	-0.311	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.531	1.751	-0.531	1.751
CDH26	-	protein_coding	20	q13.33	-	-	-	-	0.066	largescale	0.066	-	63	0.391	-0.512	-	-	-	-	-	-	-	-	-	-	-	-	0.103	2.718	0.103	2.718
EIF3EP2	-	pseudogene	2	q24.2	-	-	-	-	-0.090	largescale	-0.09	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.146	2.287	-0.146	2.287
EIF3EP1	-	pseudogene	6	q13	-	-	-	-	0.471	focal	0.471	-	1653	44.854	2.044	-	-	-	-	-	-	-	-	-	-	-	-	0.690	4.080	0.690	4.080
RNU6-67P	-	snRNA	13	q31.1	-	-	-	-	-0.498	focal	-0.498	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.898	1.358	-0.898	1.358
SCYL1	-	protein_coding	11	q13.1	-	-	-	-	-0.797	focal	-0.797	-	735	6.129	-2.400	-	-	-	-	-	-	-	-	-	-	-	-	-1.616	0.825	-1.616	0.825
IGLVI-38	-	IG_V_pseudogene	22	q11.22	-	-	-	-	-0.473	focal	-0.473	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.846	1.407	-0.846	1.407
NBEAP1	-	pseudogene	15	q11.2	-	-	-	-	-0.171	largescale	-0.171	-	3	0.029	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	2.081	-0.282	2.081
NBEAP3	-	pseudogene	22	q11.1	-	-	-	-	-0.473	focal	-0.473	-	9	0.469	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.846	1.407	-0.846	1.407
RFPL4AL1	-	protein_coding	19	q13.42	-	-	-	-	0.058	largescale	0.058	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.091	2.695	0.091	2.695
RNU6ATAC39P	-	snRNA	10	p13	-	-	-	-	-0.521	largescale	-0.521	-	3	0.719	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.947	1.313	-0.947	1.313
ABCE1	P61221	protein_coding	4	q31.21	-	-	-	-	-0.311	largescale	-0.311	-	9170	52.268	-1.557	-	-	-	-	-	-	-	-	-	-	-	-	-0.531	1.751	-0.531	1.751
TEN1-CDK3	-	processed_transcript	17	q25.1	-	-	-	-	0.034	largescale	0.034	-	59	0.540	0.793	-	-	-	-	-	-	-	-	-	-	-	-	0.054	2.626	0.054	2.626
ZNF197-AS1	-	antisense	3	p21.31	-	-	-	-	0.386	largescale	0.386	-	257	14.731	2.252	-	-	-	-	-	-	-	-	-	-	-	-	0.572	3.762	0.572	3.762
MKRN2OS	-	protein_coding	3	p25.2	-	-	-	-	0.386	largescale	0.386	-	4	0.078	-	-	-	-	-	-	-	-	-	-	-	-	-	0.572	3.762	0.572	3.762
MSL3P1	-	pseudogene	2	q37.1	-	-	-	-	-0.090	largescale	-0.09	-	44	0.690	-0.584	-	-	-	-	-	-	-	-	-	-	-	-	-0.146	2.287	-0.146	2.287
NCBP2-AS1	-	antisense	3	q29	-	-	-	-	0.419	focal	0.419	-	14	0.890	-	-	-	-	-	-	-	-	-	-	-	-	-	0.618	3.883	0.618	3.883
SNORD115-1	-	snoRNA	15	q11.2	-	-	-	-	-0.171	largescale	-0.171	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	2.081	-0.282	2.081
NCBP2-AS2	-	lincRNA	3	q29	-	-	-	-	0.419	focal	0.419	-	609	23.690	1.173	-	-	-	-	-	-	-	-	-	-	-	-	0.618	3.883	0.618	3.883
MDC1-AS1	-	antisense	6	p21.33	-	-	-	-	0.272	largescale	0.272	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.411	3.363	0.411	3.363
SPPL2A	-	protein_coding	15	q21.2	-	-	-	-	-0.171	largescale	-0.171	-	2711	31.218	-1.929	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	2.081	-0.282	2.081
RNU6-163P	-	snRNA	10	p15.1	-	-	-	-	-0.521	largescale	-0.521	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.947	1.313	-0.947	1.313
ZNF117	-	protein_coding	7	q11.21	-	-	-	-	0.108	focal	0.108	-	3857	30.730	1.819	-	-	-	-	-	-	-	-	-	-	-	-	0.168	2.842	0.168	2.842
ZNF114	-	protein_coding	19	q13.33	-	-	-	-	0.058	largescale	0.058	-	474	5.483	0.524	-	-	-	-	-	-	-	-	-	-	-	-	0.091	2.695	0.091	2.695
ZNF112	-	protein_coding	19	q13.31	-	-	-	-	0.058	largescale	0.058	-	1602	14.867	0.392	-	-	-	-	-	-	-	-	-	-	-	-	0.091	2.695	0.091	2.695
SEZ6L	-	protein_coding	22	q12.1	-	-	-	-	-0.110	focal	-0.11	-	4879	24.361	-0.326	-	-	-	-	-	-	-	-	-	-	-	-	-0.179	2.235	-0.179	2.235
FAM197Y7P	-	antisense	Y	p11.2	-	-	-	-	-1.549	focal	-1.549	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-26.915	0.000	-26.915	0.000
PRKAR2A	-	protein_coding	3	p21.31	-	-	-	-	0.366	focal	0.366	-	7524	40.439	0.849	-	-	-	-	-	-	-	-	-	-	-	-	0.544	3.690	0.544	3.690
PRKAR2B	P31323	protein_coding	7	q22.3	-	-	-	-	-0.078	largescale	-0.078	-	3539	29.267	-0.594	-	-	-	-	-	-	-	-	-	-	-	-	-0.126	2.319	-0.126	2.319
MAGT1	-	protein_coding	X	q21.1	-	-	-	-	0.433	largescale	0.433	-	20334	149.345	0.685	-	-	-	-	-	-	-	-	-	-	-	-	0.637	1.968	0.637	1.968
RNU7-119P	-	snRNA	3	p13	-	-	-	-	0.384	largescale	0.384	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.570	3.755	0.570	3.755
TMEM200B	-	protein_coding	1	p35.3	-	-	-	-	-0.094	largescale	-0.094	-	196	2.652	0.239	-	-	-	-	-	-	-	-	-	-	-	-	-0.152	2.277	-0.152	2.277
RNU7-104P	-	snRNA	2	q31.2	-	-	-	-	-0.090	largescale	-0.09	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.146	2.287	-0.146	2.287
ITGA2B	P08514	protein_coding	17	q21.31	-	-	-	-	0.016	focal	0.016	-	99	0.637	2.332	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.575	0.025	2.575
FAM58DP	-	pseudogene	13	q12.11	-	-	-	-	-0.504	focal	-0.504	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.911	1.346	-0.911	1.346
PHACTR4	-	protein_coding	1	p35.3	-	-	-	-	-0.094	largescale	-0.094	-	3884	19.357	-0.172	-	-	-	-	-	-	-	-	-	-	-	-	-0.152	2.277	-0.152	2.277
