Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
TEX28P2	-	protein_coding	X	q28	-	-	-	-	0.010	focal	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.146	0.014	1.146
TEX28P1	-	protein_coding	X	q28	-	-	-	-	0.010	focal	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.146	0.014	1.146
FAM212B	-	protein_coding	1	p13.2	-	-	-	-	0.004	largescale	0.004	-	2160	5.478	-0.624	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
FAM212A	-	protein_coding	3	p21.31	-	-	-	-	0.010	largescale	0.01	-	173	3.880	0.115	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.293	0.014	2.293
CHST9	-	protein_coding	18	q11.2	-	-	-	-	-0.257	focal	-0.257	-	1607	15.811	0.240	-	-	-	-	-	-	-	-	-	-	-	-	-0.389	1.733	-0.389	1.733
CHST8	-	protein_coding	19	q13.11	-	-	-	-	0.401	largescale	0.401	-	108	0.826	0.091	-	-	-	-	-	-	-	-	-	-	-	-	0.550	3.324	0.550	3.324
CHST1	-	protein_coding	11	p11.2	-	-	-	-	0.008	largescale	0.008	-	544	3.649	-1.193	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
TTTY25P	-	pseudogene	Y	q11.223	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.023	1.153	0.023	1.153
CHST3	-	protein_coding	10	q22.1	-	-	-	-	-0.633	largescale	-0.633	-	864	2.892	-0.826	-	-	-	-	-	-	-	-	-	-	-	-	-1.043	1.102	-1.043	1.102
CHST2	-	protein_coding	3	q24	-	-	-	-	0.010	largescale	0.01	-	4853	32.107	1.505	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.293	0.014	2.293
CHST5	-	protein_coding	16	q23.1	-	-	-	-	-0.000	largescale	-0.0	-	7	0.049	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.270	0.000	2.270
CHST4	-	protein_coding	16	q22.2	-	-	-	-	-0.000	largescale	-0.0	-	14	0.126	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.270	0.000	2.270
CHST7	-	protein_coding	X	p11.23	-	-	-	-	0.007	largescale	0.007	-	544	5.544	-0.071	-	-	-	-	-	-	-	-	-	-	-	-	0.010	1.143	0.010	1.143
CHST6	-	protein_coding	16	q23.1	-	-	-	-	-0.000	largescale	-0.0	-	339	2.279	0.807	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.270	0.000	2.270
ITGAX	P20702	protein_coding	16	p11.2	-	-	-	-	-0.000	largescale	-0.0	-	2009	7.174	0.438	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.270	0.000	2.270
RPS4XP3	-	pseudogene	20	q13.31	-	-	-	-	0.426	largescale	0.426	-	12	0.678	-	-	-	-	-	-	-	-	-	-	-	-	-	0.583	3.400	0.583	3.400
RNA5SP356	-	rRNA	12	p11.22	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
RPS4XP6	-	pseudogene	5	p13.2	-	-	-	-	0.011	largescale	0.011	-	2	0.059	-	-	-	-	-	-	-	-	-	-	-	-	-	0.016	2.295	0.016	2.295
RPS4XP7	-	pseudogene	6	p23	-	-	-	-	0.008	largescale	0.008	-	2	0.060	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
RPS4XP4	-	pseudogene	1	p36.12	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
BCL2A1	Q16548	protein_coding	15	q25.1	-	-	-	-	-0.147	largescale	-0.147	-	3393	72.682	1.278	-	-	-	-	-	-	-	-	-	-	-	-	-0.218	1.951	-0.218	1.951
RPS4XP8	-	pseudogene	6	q25.2	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
RPS4XP9	-	pseudogene	6	q22.32	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
RNU4-76P	-	snRNA	6	q22.31	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
ITGAV	P06756	protein_coding	2	q32.1	yes	-	-	-	0.009	largescale	0.009	-	46226	131.330	0.880	-	-	-	-	-	-	-	-	-	-	-	CILENGITIDE	0.013	2.291	0.013	2.291
ITGAL	P20701	protein_coding	16	p11.2	-	-	-	-	-0.000	largescale	-0.0	-	604	2.177	0.346	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.270	0.000	2.270
ITGAM	P11215	protein_coding	16	p11.2	-	-	-	-	-0.000	largescale	-0.0	-	1275	5.250	0.329	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.270	0.000	2.270
ITGAD	Q13349	protein_coding	16	p11.2	-	-	-	-	-0.000	largescale	-0.0	-	29	0.153	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.270	0.000	2.270
ITGAE	P38570	protein_coding	17	p13.2	-	-	-	-	-0.010	largescale	-0.01	-	3992	13.989	1.426	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.247	-0.015	2.247
ATP1B3-AS1	-	antisense	3	q23	-	-	-	-	0.010	largescale	0.01	-	1	0.062	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.293	0.014	2.293
IGF2R	P11717	protein_coding	6	q25.3	-	-	-	-	0.008	largescale	0.008	-	1267	2.968	-1.941	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
SLC36A4	-	protein_coding	11	q21	-	-	-	-	0.008	largescale	0.008	-	4843	11.670	1.174	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
SLC36A3	-	protein_coding	5	q33.1	-	-	-	-	0.012	largescale	0.012	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.017	2.297	0.017	2.297
CKS1B	P61024	protein_coding	5	q12.1,q21.3	-	-	-	-	0.004,0.011	largescale,largescale	0.011	-	11	1.069	1.990	-	-	-	-	-	-	-	-	-	-	-	-	0.006,0.016	2.279,2.295	0.016	2.295
SLC36A1	Q7Z2H8	protein_coding	5	q33.1	-	-	-	-	0.012	largescale	0.012	-	435	1.439	-1.900	-	-	-	-	-	-	-	-	-	-	-	-	0.017	2.297	0.017	2.297
ARTN	-	protein_coding	1	p34.1	-	-	-	-	0.004	largescale	0.004	-	31	0.272	0.563	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
ART1	P52961	protein_coding	11	p15.4	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
ART3	-	protein_coding	4	q21.1	-	-	-	-	0.016	largescale	0.016	-	610	4.341	0.966	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.307	0.023	2.307
ART5	-	protein_coding	11	p15.4	-	-	-	-	0.008	largescale	0.008	-	7	0.097	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
ART4	-	protein_coding	12	p12.3	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
CRTAM	-	protein_coding	11	q24.1	-	-	-	-	0.004	focal	0.004	-	114	0.994	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
DPYD-IT1	-	sense_intronic	1	p21.3	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
CADPS2	-	protein_coding	7	q31.32	-	-	-	-	0.014	largescale	0.014	-	1355	4.967	0.164	-	-	-	-	-	-	-	-	-	-	-	-	0.020	2.302	0.020	2.302
RLF	-	protein_coding	1	p34.2	-	-	-	-	0.004	largescale	0.004	-	3661	13.673	0.240	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
RNU6-590P	-	snRNA	12	p13.1	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
CRTAP	-	protein_coding	3	p22.3	-	-	-	-	0.010	largescale	0.01	-	27939	97.349	0.800	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.293	0.014	2.293
ADPGK	-	protein_coding	15	q24.1	-	-	-	-	-0.147	largescale	-0.147	-	4144	16.299	0.597	-	-	-	-	-	-	-	-	-	-	-	-	-0.218	1.951	-0.218	1.951
HPYR1	-	lincRNA	8	q24.22	-	-	-	-	0.009	focal	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.291	0.013	2.291
CPEB4	-	protein_coding	5	q35.2	-	-	-	-	-0.005	focal	-0.005	-	11027	25.042	0.119	-	-	-	-	-	-	-	-	-	-	-	-	-0.007	2.259	-0.007	2.259
CPEB1	-	protein_coding	15	q25.2	-	-	-	-	-0.147	largescale	-0.147	-	230	0.653	1.024	-	-	-	-	-	-	-	-	-	-	-	-	-0.218	1.951	-0.218	1.951
CPEB3	-	protein_coding	10	q23.32	-	-	-	-	-0.633	largescale	-0.633	-	1148	3.392	0.260	-	-	-	-	-	-	-	-	-	-	-	-	-1.043	1.102	-1.043	1.102
CPEB2	-	protein_coding	4	p15.33	-	-	-	-	0.016	largescale	0.016	-	7779	25.284	0.447	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.307	0.023	2.307
SRBD1	-	protein_coding	2	p21	-	-	-	-	0.009	largescale	0.009	-	2266	10.478	-0.181	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.291	0.013	2.291
ABAT	P80404	protein_coding	16	p13.2	-	-	-	-	-0.009	focal	-0.009	-	12288	29.418	-0.888	Y295F	16:8866659	-	MODERATE	10.976	82	0.000	71	11.364	44	5	-	-0.013	2.250	-0.013	2.250
POU5F1B	-	protein_coding	8	q24.21	-	-	-	-	-0.288	focal	-0.288	-	2	0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.439	1.675	-0.439	1.675
PHOX2A	-	protein_coding	11	q13.4	-	-	-	-	0.008	largescale	0.008	-	4	0.052	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
OR4A44P	-	pseudogene	11	p11.2	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
PHOX2B	-	protein_coding	4	p13	-	yes	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.307	0.023	2.307
NLRP14	-	protein_coding	11	p15.4	-	-	-	-	0.008	largescale	0.008	-	24	0.154	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
UPK2	-	protein_coding	11	q23.3	-	-	-	-	0.004	focal	0.004	-	18	0.380	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
CFH	-	protein_coding	1	q31.3	-	-	-	-	0.004	largescale	0.004	-	2058	5.895	0.026	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
CFI	P05156	protein_coding	4	q25	-	-	-	-	0.016	largescale	0.016	-	4324	26.044	-0.378	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.307	0.023	2.307
ANKFY1	-	protein_coding	17	p13.2	-	-	-	-	-0.010	largescale	-0.01	-	6725	11.109	-1.011	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.247	-0.015	2.247
RNU6-347P	-	snRNA	20	q13.2	-	-	-	-	0.426	largescale	0.426	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.583	3.400	0.583	3.400
CFB	P00751	protein_coding	6	p21.33	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
TPT1-AS1	-	antisense	13	q14.13	-	-	-	-	-0.635	largescale	-0.635	-	779	2.143	-0.900	-	-	-	-	-	-	-	-	-	-	-	-	-1.047	1.099	-1.047	1.099
CFP	-	protein_coding	X	p11.23	-	-	-	-	0.007	largescale	0.007	-	57	0.291	-0.516	-	-	-	-	-	-	-	-	-	-	-	-	0.010	1.143	0.010	1.143
RNU5B-1	-	snRNA	15	q22.31	-	-	-	-	-0.147	largescale	-0.147	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.218	1.951	-0.218	1.951
AAAS	-	protein_coding	12	q13.13	-	-	-	-	0.004	largescale	0.004	-	2426	13.676	-0.781	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
RNU6-767P	-	snRNA	17	p11.2	-	-	-	-	-0.010	largescale	-0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.247	-0.015	2.247
SIDT1	-	protein_coding	3	q13.2	-	-	-	-	0.010	largescale	0.01	-	193	0.558	-0.275	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.293	0.014	2.293
SIDT2	-	protein_coding	11	q23.3	-	-	-	-	-0.142	focal	-0.142	-	1240	3.192	-1.851	-	-	-	-	-	-	-	-	-	-	-	-	-0.211	1.962	-0.211	1.962
SAGE1	-	protein_coding	X	q26.3	-	-	-	-	0.007	largescale	0.007	-	17	0.128	-	-	-	-	-	-	-	-	-	-	-	-	-	0.010	1.143	0.010	1.143
TGIF2LX	-	protein_coding	X	q21.31	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.010	1.143	0.010	1.143
AAGAB	-	protein_coding	15	q22.33,q23	-	-	-	-	-0.147	largescale	-0.147	-	4217	25.665	-0.860	-	-	-	-	-	-	-	-	-	-	-	-	-0.218	1.951	-0.218	1.951
C4orf19	-	protein_coding	4	p14	-	-	-	-	0.016	largescale	0.016	-	524	4.413	0.498	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.307	0.023	2.307
SLC7A6OS	-	protein_coding	16	q22.1	-	-	-	-	-0.000	largescale	-0.0	-	1634	7.349	1.116	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.270	0.000	2.270
C4orf17	-	protein_coding	4	q23	-	-	-	-	0.016	largescale	0.016	-	14	0.100	-	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.307	0.023	2.307
CDH26	-	protein_coding	20	q13.33	-	-	-	-	0.426	largescale	0.426	-	168	0.681	0.383	-	-	-	-	-	-	-	-	-	-	-	-	0.583	3.400	0.583	3.400
EIF3EP2	-	pseudogene	2	q24.2	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.291	0.013	2.291
EIF3EP1	-	pseudogene	6	q13	-	-	-	-	0.008	largescale	0.008	-	462	8.190	0.655	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
RNU6-67P	-	snRNA	13	q31.1	-	-	-	-	-0.635	largescale	-0.635	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.047	1.099	-1.047	1.099
SCYL1	-	protein_coding	11	q13.1	-	-	-	-	0.008	largescale	0.008	-	2340	12.748	-0.237	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
IGLVI-38	-	IG_V_pseudogene	22	q11.22	-	-	-	-	-0.011	largescale	-0.011	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.245	-0.016	2.245
NBEAP1	-	pseudogene	15	q11.2	-	-	-	-	-0.157	focal	-0.157	-	16	0.101	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.234	1.931	-0.234	1.931
NBEAP3	-	pseudogene	22	q11.1	-	-	-	-	-0.011	largescale	-0.011	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.245	-0.016	2.245
RFPL4AL1	-	protein_coding	19	q13.42	-	-	-	-	0.098	focal	0.098	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.140	2.501	0.140	2.501
RNU6ATAC39P	-	snRNA	10	p13	-	-	-	-	-0.642	largescale	-0.642	-	6	0.939	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.061	1.088	-1.061	1.088
ABCE1	P61221	protein_coding	4	q31.21	-	-	-	-	0.016	largescale	0.016	-	10888	40.542	0.079	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.307	0.023	2.307
TEN1-CDK3	-	processed_transcript	17	q25.1	-	-	-	-	-0.008	largescale	-0.008	-	82	0.491	1.009	-	-	-	-	-	-	-	-	-	-	-	-	-0.012	2.252	-0.012	2.252
ZNF197-AS1	-	antisense	3	p21.31	-	-	-	-	0.010	largescale	0.01	-	183	6.852	1.811	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.293	0.014	2.293
MKRN2OS	-	protein_coding	3	p25.2	-	-	-	-	0.010	focal	0.01	-	40	0.510	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.293	0.014	2.293
MSL3P1	-	pseudogene	2	q37.1	-	-	-	-	-0.329	focal	-0.329	-	173	1.772	0.597	-	-	-	-	-	-	-	-	-	-	-	-	-0.505	1.599	-0.505	1.599
NCBP2-AS1	-	antisense	3	q29	-	-	-	-	-0.648	focal	-0.648	-	2	0.083	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.072	1.080	-1.072	1.080
SNORD115-1	-	snoRNA	15	q11.2	-	-	-	-	-0.157	focal	-0.157	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.234	1.931	-0.234	1.931
NCBP2-AS2	-	lincRNA	3	q29	-	-	-	-	-0.648	focal	-0.648	-	758	19.262	0.060	-	-	-	-	-	-	-	-	-	-	-	-	-1.072	1.080	-1.072	1.080
MDC1-AS1	-	antisense	6	p21.33	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.288	0.012	2.288
SPPL2A	-	protein_coding	15	q21.2	-	-	-	-	-0.147	largescale	-0.147	-	3375	25.389	0.681	-	-	-	-	-	-	-	-	-	-	-	-	-0.218	1.951	-0.218	1.951
RNU6-163P	-	snRNA	10	p15.1	-	-	-	-	-0.642	largescale	-0.642	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.061	1.088	-1.061	1.088
ZNF117	-	protein_coding	7	q11.21	-	-	-	-	0.426	focal	0.426	7:64442265-9:35155993,7:64444427-9:37050370,7:64446173-7:71339167	934	4.861	-0.791	-	-	-	-	-	-	-	-	-	-	-	-	0.583	3.400	0.583	3.400
ZNF114	-	protein_coding	19	q13.33	-	-	-	-	0.098	focal	0.098	-	423	3.197	-0.221	-	-	-	-	-	-	-	-	-	-	-	-	0.140	2.501	0.140	2.501
ZNF112	-	protein_coding	19	q13.31	-	-	-	-	0.098	focal	0.098	-	759	4.601	-0.222	-	-	-	-	-	-	-	-	-	-	-	-	0.140	2.501	0.140	2.501
SEZ6L	-	protein_coding	22	q12.1	-	-	-	-	-0.011	largescale	-0.011	-	9301	30.337	-0.140	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.245	-0.016	2.245
FAM197Y7P	-	antisense	Y	p11.2	-	-	-	-	-1.867	focal	-1.867	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-26.758	0.000	-26.758	0.000
PRKAR2A	-	protein_coding	3	p21.31	-	-	-	-	0.010	largescale	0.01	-	3506	12.310	-0.953	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.293	0.014	2.293
PRKAR2B	P31323	protein_coding	7	q22.3	-	-	-	-	0.003	focal	0.003	-	3561	19.238	0.508	-	-	-	-	-	-	-	-	-	-	-	-	0.004	2.277	0.004	2.277
MAGT1	-	protein_coding	X	q21.1	-	-	-	-	0.007	largescale	0.007	-	1710	8.205	-1.359	-	-	-	-	-	-	-	-	-	-	-	-	0.010	1.143	0.010	1.143
RNU7-119P	-	snRNA	3	p13	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.293	0.014	2.293
TMEM200B	-	protein_coding	1	p35.3	-	-	-	-	0.004	largescale	0.004	-	112	0.990	0.659	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
RNU7-104P	-	snRNA	2	q31.2	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.291	0.013	2.291
ITGA2B	P08514	protein_coding	17	q21.31	-	-	-	-	-0.008	largescale	-0.008	-	47	0.198	-0.653	-	-	-	-	-	-	-	-	-	-	-	-	-0.012	2.252	-0.012	2.252
FAM58DP	-	pseudogene	13	q12.11	-	-	-	-	-0.646	focal	-0.646	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.068	1.083	-1.068	1.083
PHACTR4	-	protein_coding	1	p35.3	-	-	-	-	0.004	largescale	0.004	-	3082	10.034	-1.345	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.279	0.006	2.279
NLGN2	Q8NFZ4	protein_coding	17	p13.1	-	-	-	-	-0.010	largescale	-0.01	-	3213	13.505	-1.023	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.247	-0.015	2.247
